icao_code,country_code,iata_code,lng,name,lat
FAPW,ZA,,29.33,Pietersrus Airport,-26.61
FDNG,SZ,,31.37,Piggs Peak Airport,-25.77
SAZE,AR,,-62.38,Pigüé Airport,-37.6
SNYD,BR,,-42.45,Pilão Arcado Airport,-10.07
SACI,AR,,-63.86,Pilar Airport,-31.68
FAPO,ZA,,30.79,Pilgrims Rest Airport,-24.78
RPLA,PH,,121.43,Pinamalayan Airport,12.99
KPJY,US,,-89.36,Pinckneyville Du Quoin Airport,37.98
EPPC,PL,,20.51,Pińczów Airport,50.52
SDPD,BR,,-45.43,Pindamonhangaba Airport,-22.94
YXPI,AU,,153.39,Pindarra Hospital Helipad,-28.01
VYPL,MM,,95.37,Pinlebu Airport,24.08
SJML,BR,,-60.73,Piolho Airport,4.7
EPPT,PL,,19.69,Piotrków Trybunalski-Bujny Airport,51.38
SJMM,BR,,-60.32,Pipi Airport,4.93
SNCJ,BR,,-54.71,Piquiatuba Airport,-2.55
SDYP,BR,,-46.33,Piracaia Heliport,-22.99
LGLX,GR,,23.57,Piraeus Heliport,37.99
SJXY,BR,,-44.3,Piratas Mall Heliport,-23
SSJV,BR,,-56.48,Piratininga Airport,-17.94
SLPY,BO,,-63.19,Piray Airport,-18.33
SDHK,BR,,-46.51,Pirelli - Laboratório Eng. Cabos Heliport,-23.66
SDPR,BR,,-47.15,Pirelli S/A Heliport,-22.94
SNVT,BR,,-46.55,Pires do Rio Heliport,-23.62
SWPR,BR,,-48.33,Pires do Rio Airport,-17.32
SNTR,BR,,-40.57,Piritiba Airport,-11.74
LKPK,CZ,,14.11,Písek UL,49.34
OPPN,PK,,66.99,Pishin Airport,30.56
SLPF,BO,,-61.74,Piso Firme Airport,-13.63
SNGC,BR,,-57.05,Pista Canaã Airport,-7.19
SIUX,BR,,-56.05,Pista Comunidade São Domingos Airport,-6.42
SJKR,BR,,-56.39,Pista KRB Airport,-6.08
SJEN,BR,,-52.98,Pista PLA e Silva Airport,-33.14
SNZQ,BR,,-56.23,Pista Santa Lúcia Airport,-7.23
SIUJ,BR,,-57.58,Pista Santa Tereza Airport,-5.19
SNYJ,BR,,-57.4,Pista São Jorge Airport,-6.13
SNYQ,BR,,-56.66,Pista São Pedro Airport,-5.32
SDWX,BR,,-57.22,Pista Sol Nascente Airport,-5.49
SNUH,BR,,-45.99,Piumhi Airport,-20.44
LHFP,HU,,16.61,Piusz-Puszta,47.74
LKPS,CZ,,13.38,Plasy Rybnice Airport,49.92
SBLB,BR,,-39.92,Plataforma P-25 Helipad,-22.11
MRPP,CR,,-84.69,Playa Pájaros Airport,9.86
SPPL,PE,,-76.48,Playa Airport,-8.52
SDPO,BR,,-46.86,Plaza Centenário Heliport,-23.61
SIKF,BR,,-46.69,Plaza Iguatemi Heliport,-23.58
SJTD,BR,,-46.68,Plaza JK Heliport,-23.59
EDKP,DE,,7.79,Plettenberg-Hüinghausen Airport,51.19
FVPL,ZW,,27.78,Plumtree Airport,-20.48
EPKP,PL,,20.2,Pobiednik Wielki Airport,50.09
SNZP,BR,,-40.35,Poções Airport,-14.52
SWPK,BR,,-56.65,Poconé Airport,-16.27
PAAD,US,,-146.29,Point Thomson Airstrip,70.14
SSJF,BR,,-49.23,Polícia Federal Curitiba Heliport,-25.37
SJIH,BR,,-40.35,Polícia Federal do Espírito Santo Heliport,-20.33
SIDE,BR,,-46.7,Polícia Federal Heliport,-23.51
SJJQ,BR,,-35.22,Polícia Federal Heliport,-5.83
SJPF,BR,,-54.57,Polícia Federal Heliport,-25.52
SNHI,BR,,-36.38,Polo Industrial Heliport,-5.13
SPPM,PE,,-73.27,Pomacocha Airport,-15.18
FAQF,ZA,,23.54,Pomfret Airport,-25.85
SNDU,BR,,-46,Ponta Do Sol Airport,-20.64
SNCZ,BR,,-42.92,Ponte Nova Airport,-20.4
SNPS,BR,,-46.76,Pontezinha Airport,-15.26
SDRT,BR,,-60.79,Ponto Geral Airport,4.65
FZCP,CD,,16.58,Popokabaka Airport,-5.7
SWWA,BR,,-49.16,Porangatu Airport,-13.4
LLPO,IL,,35.54,Poriya Medical Center,32.75
YXPM,AU,,152.88,Port Macquarie Hospital Helipad,-31.45
MRPL,CR,,-83.98,Portalón Airport,9.36
SHPT,CL,,-70.13,Portillo Heliport,-32.84
SWCR,BR,,-57.17,Porto Caracará Airport,-17.83
SIGC,BR,,-47.94,Porto Cubatão Heliport,-24.98
SDPH,BR,,-46.65,Porto do Sol Hotel Heliport,-23.54
SSPY,BR,,-57.75,Porto Índio Airport,-17.67
LPDA,PT,,-8.63,Porto Heliport,41.15
SICV,BR,,-46.29,Porto Marina Asturias Heliport,-24
LPMZ,PT,,-17.17,Porto Moniz Helipad,32.87
SWTF,BR,,-65.57,Porto Moura Heliport,-4.55
SSPM,BR,,-57.88,Porto Murtinho Airport,-21.71
SNRQ,BR,,-57.38,Porto Rico Airport,-6.1
SWPS,BR,,-56.18,Porto São Sebastião Airport,-12.97
SDBF,BR,,-46.65,Porto Seguro Heliport,-23.53
SHSE,CL,,-68.94,Posesión Heliport,-52.25
SHSI,CL,,-69.07,Posesión 5 Heliport,-52.27
FAPT,ZA,,23.08,Posmasburg Soil Airport,-28.34
SWPL,BR,,-53.38,Posto Leonardo Vilas Boas Airport,-12.2
SWWY,BR,,-56.28,Posto de Proteção Ambiental Espírito Santo Airport,-16.59
SWWJ,BR,,-56.3,Posto de Proteção Ambiental Nossa Senhora do Carmo Airport,-16.68
SWWV,BR,,-56.03,Posto de Proteção Ambiental Santa Maria Airport,-16.71
SIMO,BR,,-56.17,Posto de Proteção Ambiental Santo André Airport,-16.77
SWWX,BR,,-56.37,Posto de Proteção Ambiental São Joaquim Airport,-16.75
SWWW,BR,,-56.18,Posto de Proteção Ambiental São Luiz Airport,-16.69
DFCR,BF,,-2.75,Poura Airport,11.62
SNXT,BR,,-56.02,Pousada Alvorada Airport,-17.18
SSXO,BR,,-52.13,Pousada das Águias Airport,-23.29
SJJF,BR,,-60.96,Pousada do Rio Roosevelt Airport,-8.5
SJJH,BR,,-51.72,Pousada Rio Xingu Airport,-3.25
SNFJ,BR,,-56.59,Pousada Thaimaçu Airport,-9.06
SWMJ,BR,,-56.96,Pousada Xaraés Airport,-19.5
SJWB,BR,,-48.98,Pouso Alto Airport,-17.46
SWPD,BR,,-60.59,Pouso da Águia Airport,2.78
SWPW,BR,,-56.42,Pouso da Garça Airport,-16.97
SIJN,BR,,-49.58,Pouso na Serra Airport,-27.86
SNOV,BR,,-36.29,Povoado de Camaçari Airport,-10.12
,CA,WPL,-124.53,Powell Lake Seaplane Base,49.88
SCYO,CL,,-72.69,Poyo Airport,-42.23
SCZB,CL,,-72.57,Pozo Brujo Airport,-40.21
SGPC,PY,,-58.79,Pozo Colorado Airport,-23.5
SPPO,PE,,-75.55,Pozuzo Airport,-10.07
SJPE,BR,,-45.34,Praia da Armação Heliport,-23.74
SICL,BR,,-44.44,Praia da Piraquara Heliport,-22.99
SJTE,BR,,-44.42,Praia do Algodão Heliport,-22.99
SNNI,BR,,-38.02,Praia do Forte Airport,-12.56
SIPM,BR,,-44.35,Praia do Morcego Heliport,-23.04
SNOD,BR,,-37.32,Praia do Saco Airport,-11.42
SJWS,BR,,-45.41,Praia de Olaria Heliport,-23.77
SNEF,BR,,-44.65,Praia de Santa Rita Heliport,-23.19
SNIN,BR,,-53.48,Prainha Airport,-1.8
SWYN,BR,,-59.84,Prainha Airport,-7.17
LIDV,IT,,11.67,Prati Vecchi D'Aguscello Airport,44.79
SHCA,CL,,-70.55,Prefectura Aeropolicial de Carabineros Heliport,-33.46
SJPJ,BR,,-46.9,Prefeitura do Município de Jundiaí Heliport,-23.17
SDRJ,BR,,-43.21,Prefeitura do Rio de Janeiro Heliport,-22.97
SNER,BR,,-45.44,Prefeitura Municipal de Itajubá Heliport,-22.41
,ZA,HPR,28.22,Pretoria Central Heliport,-25.66
KPBH,US,,-90.4,Price County Airport,45.71
LZPE,SK,,18.59,Prievidza Airfield,48.77
SWPY,BR,,-54.34,Primavera do Leste Airport,-15.57
SIFV,BR,,-40.1,Primo Bitti Airport,-19.83
FAPC,ZA,,22.03,Prince Albert Airport,-33.2
YPRC,AU,,153.02,Prince Charles Hospital Helipad,-27.39
YPRI,AU,,153.03,Princess Alexandra Hospital Helipad,-27.5
EDBU,DE,,12.19,Pritzwalk-Sommersberg Airport,53.18
SJHW,BR,,-43.96,Professor Maurício Joppert Airport,-17.3
SNMT,BR,,-45.46,Profitus Helipad,-23.92
FAPZ,ZA,,25.37,Progress Airport,-33.93
SJZK,BR,,-43.4,Projac Heliport,-22.96
YXPN,AU,,148.59,Proserpine Hospital Helipad,-20.4
LKPJ,CZ,,17.13,Prostejov Airport,49.45
SSZN,BR,,-50.92,Prudentópolis Airport,-25.18
UMNV,BY,,24.38,Pruzhany Air Base,52.58
MHPB,HN,,-88.02,Publigraficos Heliport,15.45
SPCP,PE,,-76.33,Pucacaca Airport,-6.83
SCPT,CL,,-71.38,La Puerta Airport,-34.61
SLUP,BO,,-67.96,Puerto America Airport,-11.76
SPEZ,PE,,-74.94,Puerto Bermudez Airport,-10.3
SPEP,PE,,-70.71,Puerto Esperanza Airport,-9.77
SKPG,CO,,-72.08,Puerto Gaitan Airport,4.3
SPTI,PE,,-74.97,Puerto Inca Airport,-9.38
SPPA,PE,,-74.35,Puerto Ocopa Airport,-11.13
SGPO,PY,,-57.84,Puerto Pinasco Airport,-22.63
SPGT,PE,,-74.96,Puerto Victoria Airport,-9.9
SCPI,CL,,-71.81,Pullami Airport,-36.59
FAHE,ZA,,29.62,Pullenshope Hendrina Airport,-25.98
OEPC,SA,,47.49,Pump Station 3 Airport,25.17
SEPU,EC,,-79.92,Puna Airport,-2.73
FAPQ,ZA,,31.01,Punda Maria(Malia) Airport,-22.77
SCPX,CL,,-68.75,Punta Catalina Airport,-52.59
SHPU,CL,,-68.76,Punta Catalina Heliport,-52.55
SCHM,CL,,-73.9,Punta El Saco Airport,-38.41
SCGV,CL,,-71.47,Punta Gaviota Airport,-29.08
SAAI,AR,,-57.29,Punta Indio Base Aeronaval,-35.35
MSSJ,SV,,-88.47,Punta San Juan Airport,13.18
SAML,AR,,-69.76,Punta De Vacas Airport,-32.85
AYPU,PG,,143.99,Puri Airport,-6.48
SCRR,CL,,-72.78,Purrahuín Airport,-40.37
EFPH,FI,,30.04,Pyhäselkä Airport,62.46
RKSV,KR,,126.38,Pyoripsan Heliport,37.78
ENPY,NO,,16.34,Pyramiden Heliport,78.65
SJGM,BR,,-46.7,Quadra Hungria Heliport,-23.58
NZQW,NZ,,174.78,Queens Wharf Heliport,-41.29
SNQM,BR,,-39.62,Queimadas Airport,-10.99
SWQE,BR,,-69.84,Querari Airport,1.09
SSWU,BR,,-49.26,Quick Heliport,-16.62
SCSQ,CL,,-73.32,Quilpe Airport,-40.34
SHQN,CL,,-73.26,Quinn Heliport,-39.85
SDJB,BR,,-46.7,Quinta Da Baroneza II Heliport,-22.97
YXQU,AU,,150.68,Quirindi Hospital Helipad,-31.5
SJQN,BR,,-50.41,Quirinópolis Airport,-18.45
SPQR,PE,,-78.2,Quiruvilca Airport,-7.97
SCQO,CL,,-73.23,Quitralco Airport,-45.58
LERA,ES,,2.11,R.A.C.C. Heliport,41.38
YGIG,AU,,115.86,RAAF Gingin,-31.47
SNRH,BR,,-45.87,Rachid Saliba Airport,-21.04
EDSR,DE,,8.98,Radolfzell-Stahringen Airport,47.8
LLRB,IL,,34.99,Rambam Heliport,32.84
LKRA,CZ,,13.75,Rana Loumy Airport,50.4
SJZJ,BR,,-45.53,Rancho Dória Heliport,-22.7
SVRG,VE,,-69.35,Rancho Grande de Apure Airport,7.35
MRRH,CR,,-85.33,Rancho Humo Airport,10.32
MHRJ,HN,,-86.41,Rancho Jamastran Airport,14.06
SNQJ,BR,,-55.4,Rancho Paraíso Airport,-17.52
SSRS,BR,,-49.83,Rancho Sumidor Airport,-27.19
NZRT,NZ,,172.54,Rangiora Airfield,-43.29
SHRP,CL,,-71.45,Rapel Heliport,-34.21
SJMN,BR,,-60.09,Raposa Airport,3.81
EKRA,DK,,9.94,Rarup Airport,55.78
FVRA,ZW,,32.8,Ratelshoek Airport,-20.23
EIRT,IE,,-8.98,Rathcoole Aerodrome,52.11
NZJW,NZ,,173.52,Rawene Hospital Heliport,-35.41
UNSR,RU,,76.01,1 Razryvno-Moiseevskaya Helipad,58.09
SJHB,BR,,-34.9,Real Hospital Português Helipad,-8.06
SSRE,BR,,-53.51,Realeza Airport,-25.8
SSHN,BR,,-51.88,Recanto das Águias Airport,-23.25
SWLG,BR,,-51.91,Recanto Airport,-13
SDRE,BR,,-43.45,Recreio Heliport,-23.01
SJXX,BR,,-55.54,Recreio Airport,-22.68
SSUF,BR,,-46.56,Rede D'Or São Luiz Anália Franco Helipad,-23.55
SDKV,BR,,-46.7,Rede Globo Heliport,-23.61
SWOU,BR,,-46.7,Rede Globo 2 Heliport,-23.61
SIGV,BR,,-46.66,Rede Record Helipad,-23.52
SICG,BR,,-46.76,Rede TV Helipad,-23.52
SNRY,BR,,-43.93,Redpoint I Heliport,-19.97
SCOL,CL,,-72.35,Refugio del Lago Airport,-40.69
SSRQ,BR,,-54.47,Refúgio Airport,-30.92
SJCK,BR,,-46.76,Rei da Pamonha Heliport,-23.44
LFQA,FR,,4.16,Aérodrome de Reims Prunay,49.21
FARZ,ZA,,28.43,Reitz Airport,-22.78
SNRM,BR,,-42.12,Remanso Airport,-9.65
SDRB,BR,,-46.66,Renaissance Hotel Heliport,-23.56
EBLR,BE,,2.75,Reninge heliport,50.93
EDOX,DE,,12.24,Renneritz Airport,51.59
FVRE,ZW,,29.57,Renroc Airport,-16.97
SJEZ,BR,,-35.74,República dos Palmares Helipad,-9.66
EDCR,DE,,11.65,Rerik-Zweedorf Airport,54.08
SIMD,BR,,-46.67,Reseda Office Heliport,-23.58
SIQQ,BR,,-49.8,Aero Resende Airport,-18.13
SSZM,BR,,-57.55,Reserva Acurizal Airport,-17.83
SJSY,BR,,-43.06,Resgate Região Oceânica Heliport,-22.94
SNXP,BR,,-46.7,Residência Papaiz Heliport,-23.59
SWOV,BR,,-55.41,Retiro Arrombadinho Airport,-17.51
SIDR,BR,,-56.7,Retiro Piúva Airport,-19.84
SSKV,BR,,-55.49,Retiro São João Airport,-22.4
LOIE,AT,,10.71,Reutte Heliport,47.47
SWDL,BR,,-38.44,Del Rey Heliport,-12.99
SJPD,BR,,-35.77,Riacho Verde Heliport,-8.26
SWVG,BR,,-40.3,Riacho Verde Heliport,-5.97
SIEP,BR,,-46.65,Riachuelo - Matriz Helipadt,-23.5
KTWM,US,,-91.75,Richard B Helgeson Airport,47.05
SPNR,PE,,-76.25,Ricrán Airport,-10.78
SVRI,VE,,-68.87,Riecito Airport,6.78
SCBT,CL,,-72.1,Rincón Bonito Airport,-42.03
SJWX,BR,,-52.5,Rio Alegre Airport,-22.58
SDUY,BR,,-43.18,Rio Alpha Heliport,-22.92
SIOI,BR,,-54.35,Rio Arraias Airport,-11.76
SIGP,BR,,-43.18,Rio - Bravo Helipad,-22.91
SSRB,BR,,-54.53,Rio Brilhante Airport,-21.85
SNNC,BR,,-47.89,Rio Capim Airport,-2.82
SIHL,BR,,-43.41,Rio Centro Heliport,-22.98
SDLE,BR,,-41.79,Rio de Contas Airport,-13.59
SJYY,BR,,-58.18,Rio do Sangue Airport,-11.52
SCEX,CL,,-73.33,Río Exploradores Airport,-46.35
SCRI,CL,,-71.91,Río Frío Airport,-41.74
SIOM,BR,,-54.19,Rio Ouro Airport,-11.54
SSRY,BR,,-52.36,Rio Pardo Airport,-29.97
SLRS,BO,,-63.26,Rio Seco Airport,-18.2
SDRI,BR,,-43.18,Rio Sul Center Heliport,-22.96
SJBV,BR,,-49.46,Rio Verde/Mercosul Heliport,-25.46
SWQP,BR,,-51.37,Rio Vermelho Açucar e Álcool Airport,-21.32
SDFR,BR,,-38.47,Riomar Fortaleza Heliport,-3.74
SASR,AR,,-62.88,Rivadavia Airport,-24.19
SNRI,BR,,-46.06,Riviera de São Lourenço Heliport,-23.8
YRBE,AU,,139.81,Robe Airport,-37.18
SIHR,BR,,-43.92,Roberta Lombardi Heliport,-19.95
SCKC,CL,,-72.22,Roberto Chavéz Airport,-38.91
YRBN,AU,,150.64,Robertson Airstrip,-34.64
GLCM,LR,,-11.36,Robertsport/Cape Mount Airport,6.76
YRKS,AU,,138.1,Rocklands Airport,-19.87
SHRB,CL,,-70.52,Rodelbahn Heliport,-33.46
EDAW,DE,,12.49,Roitzschjora Airfield,51.58
EYRO,LT,,24.22,Rojūnai Airfield,55.61
EYRK,LT,,25.6,Rokiškio aerodromas,55.97
MDBE,DO,,-69.06,La Romana Batey Lechuga Airport,18.59
YRSY,AU,,144.74,Romsey Airport,-37.39
FARO,ZA,,27.75,Rooiberg Airport,-24.78
SNYC,BR,,-56.9,Rosa Branca Airport,-7.01
FLRO,ZM,,31.24,Rosa Airport,-9.53
SSGO,BR,,-54.59,Rosada Airport,-19.43
SIBX,BR,,-50.24,Rosana Camargo Airport,-21.09
SLRP,BO,,-67.56,Rosapata Airport,-18.64
SWDO,BR,,-56.42,Rosário do Leste Airport,-14.82
SSRZ,BR,,-54.93,Rosário do Sul Airport,-30.28
SGRO,PY,,-57.12,Rosario Airport,-24.43
UMMR,BY,,24.37,Ross Air Base,53.3
EGAR,AQ,,-68.13,Rothera Research Station,-67.57
NZJO,NZ,,176.25,Rotorua Hospital Heliport,-38.13
NZLF,NZ,,176.25,Rotorua Lakefront Heliport,-38.13
EBVU,BE,,4.73,Rotselaar heliport,50.94
EDSZ,DE,,8.72,Rottweil-Zepfenhahn Airport,48.19
YRBH,AU,,153.03,Royal Brisbane Hospital Helipad Alpha,-27.45
YRHO,AU,,144.95,Royal Childrens Hospital Helipad,-37.79
YXDH,AU,,130.88,Royal Darwin Hospital Helipad,-12.35
YRMH,AU,,144.96,Royal Melbourne Hospital Helipad,-37.8
SSQW,BR,,-47.07,Royal Palm Plaza Heliport,-22.94
SDBX,BR,,-47.81,RPB Helipad,-15.8
SJOL,BR,,-46.84,RS Morizono Heliport,-23.51
SCHE,CL,,-71.9,Rucamanqui Airport,-37.2
EYRD,LT,,24.72,Rūdiškės Airport,54.5
FLRU,ZM,,29.63,Rufansa Airport,-15.08
EBRR,BE,,3.15,Rumbeke heliport,50.91
SNDB,BR,,-54.91,Rurópolis Airport,-4.09
MHRR,HN,,-84.45,Rus Rus I Airport,14.71
MHRD,HN,,-84.37,Rus Rus II Airport,14.79
FVRU,ZW,,32.13,Rusape Airport,-18.53
SCFN,CL,,-69.12,Russfin Airport,-53.8
FVRT,ZW,,30.73,Rutenga Airport,-21.23
FZNC,CD,,29.42,Rutshuru Airport,-1.17
FZNR,CD,,29.27,Rwindi Airport,-0.79
EPRG,PL,,18.63,Rybnik-Gotarowice Glider Airport,50.07
YXRN,AU,,149.98,Rylstone Hospital Helipad,-32.8
EBAS,BE,,4.54,'s Gravenwezel heliport,51.25
SVOE,VE,,-69.91,Sabaneta Airport,8.74
SIZD,BR,,-47.33,Sabre Heliport,-23.39
FASU,ZA,,29.21,Sace Airport,-25.96
SIBK,BR,,-44.76,Sada Siderurgia Ltda Airport,-17.52
SIZV,BR,,-44.12,Sada Heliport,-19.96
DFOF,BF,,-3.18,Safane Airport,12.15
FASJ,ZA,,27.76,Saffier Airport,-26.76
SSFC,BR,,-54.62,Safra Airport,-31.02
SDDK,BR,,-49.98,Saint-Exupéry Airport,-22.48
OOSQ,OM,,57.65,Saiq Airport,23.07
FLSJ,ZM,,24.32,Sakeji Airport,-11.23
MRSL,CR,,-83.25,Salama Airport,8.83
SASL,AR,,-66.8,Salar De Cauchari Airport,-24.02
SSCQ,BR,,-54.93,Salcã Airport,-29.9
SSJB,BR,,-54.35,Salenco Airport,-18.86
SLSJ,BO,,-67.33,Salinas Airport,-19.5
SNSS,BR,,-42.32,Salinas Airport,-16.21
VYSL,MM,,95.02,Salingyi Airport,22.1
SNSM,BR,,-47.33,Salinópolis Airport,-0.7
SJGT,BR,,-58.55,Salto Augusto Airport,-8.89
SSLS,BR,,-52.56,Salto Santiago Airport,-25.51
SSNN,BR,,-45.78,Salvaterra II Airport,-17.2
SDLG,BR,,-41.07,Salviano Inácio Rocha Airport,-10.97
SDSD,BR,,-60.95,Samã I Airport,4.41
SLIP,BO,,-63.88,Samaipata Airport,-18.18
SDNS,BR,,-43.13,Samambaia Heliport,-22.46
AYSZ,PG,,147.07,Samanzing Airstrip,-6.45
FLYA,ZM,,29.55,Samfya Airport,-11.37
SVSG,VE,,-70.05,San Antonio De Barinas Airport,8.57
MHMM,HN,,-88.25,San Antonio Malera Airport,14.67
MHBE,HN,,-87.14,San Bernardo Airport,13.1
SLZC,BO,,-63.68,San Carlos Airport,-17.43
SHCI,CL,,-71.45,San Cristóbal Heliport,-32.58
SHET,CL,,-71.57,San Esteban Heliport,-35.7
SVAT,VE,,-67.7,San Fernando de Atabapo Airport,4.05
MHFN,HN,,-86.95,San Fernando Airport,14.11
SHFR,CL,,-71.75,San Francisco Heliport,-34.16
SPTE,PE,,-73.8,San Francisco Airport,-12.53
SKSG,CO,,-73.13,San Gil Airport,6.58
SUSG,UY,,-55.84,San Gregorio Airport,-32.53
SCSJ,CL,,-71.7,San Javier Airport,-35.63
MHSJ,HN,,-86.81,San Jose Airport,13.83
MRSE,CR,,-84.17,San Jose Heliport,9.93
SPSJ,PE,,-76.69,San José de Sisa Airport,-6.62
MHAN,HN,,-87.41,San Luis Airport,14.75
MGSM,GT,,-91.81,San Marcos Airport,14.96
MHMO,HN,,-88.95,San Marcos De Ocotepeque Airport,14.41
SAYS,AQ,,-67.1,San Martín Base,-68.12
MDBM,DO,,-69.28,San Pedro De Macoris Airport,18.45
MRSP,CR,,-83.75,San Pedro Airport,10.42
SGSP,PY,,-57.09,San Pedro Airport,-24.08
SPRF,PE,,-70.47,San Rafael Airport,-14.27
MSSN,SV,,-87.96,San Ramon Airport,13.2
SPRG,PE,,-76.1,San Regis Airport,-13.52
SVOL,VE,,-64.63,San Roque Airport,9.32
GCGO,ES,,-17.1,San Sebastián De La Gomera Heliport,28.1
SLZV,BO,,-60.09,San Vicente Airport,-16.27
SLSN,BO,,-63.6,Sanandita Airport,-21.65
BISA,IS,,-19.66,Sandá Airport,65.13
YSFY,AU,,147.21,Sandfly Airport,-42.99
FZSD,CD,,22.85,Sandoa Airport,-9.63
BISS,IS,,-21.57,Sandskeið Airport,64.06
ESFS,SE,,16.86,Sandvik Airport,57.07
SAND,US,,-109.93,Sandwash Backcountry Strip,39.83
AYSR,PG,,143.28,Sangera Airstrip,-3.97
WAOU,ID,,114.9,"SANGGU Airport, Buntok",-1.67
RKTS,KR,,128.18,Sangju Airfield,36.41
WRLU,ID,,118,Sangkulirang Airport,1
LESG,ES,,-1.28,Sangüesa Airport,42.57
,CO,SQB,-75.02,Santa Ana Airport,4.41
MHSZ,HN,,-87.15,Santa Barbara Airport,13.33
SCRO,CL,,-71.18,Santa Bárbara Airport,-34.96
SLIN,BO,,-65.92,Santa Catalina Airport,-15.5
SJTM,BR,,-50.99,Santa Cecília Airport,-20.89
SWGO,BR,,-49.14,Santa Cecília Airport,-15.34
LPCD,PT,,-8.13,Santa Comba Dão Heliport,40.4
SIDO,BR,,-39.17,Santa Elisa Heliport,-3.52
SCNI,CL,,-72.16,Santa Eugenia Airport,-36.43
MRSF,CR,,-83.62,Santa Fe Airport,9.3
SNLP,BR,,-46.39,Santa Fé Heliport,-22.99
SISZ,BR,,-56.64,Santa Felicidade Airport,-5.58
SWHG,BR,,-50.57,Santa Helena de Goiás Airport,-17.88
SIWT,BR,,-56.66,Santa Helena Airport,-7.84
SJMO,BR,,-60.86,Santa Isabel Airport,4.47
SSNU,BR,,-48.03,Santa Isabel Airport,-22.24
SJMP,BR,,-60.26,Santa Liberdade Airstrip,4.29
SCSU,CL,,-72.37,Santa Lucía Airport,-38.92
SCTA,CL,,-71.71,Santa Luisa Airport,-37.74
SNUJ,BR,,-39.87,Santa Maria da Boa Vista Airport,-8.78
SNSI,BR,,-42.47,Santa Maria do Suaçuí Airport,-18.2
MRSO,CR,,-83.62,Santa Maria De Guacimo Airport,10.27
LPSM,PT,,-9.16,Santa Maria Hospital Helipad,38.75
SJMQ,BR,,-60.14,Santa Maria de Normândia Airstrip,4.17
SSND,BR,,-52.82,Santa Maria Airport,-11.16
SSTA,BR,,-54.8,Santa Maria Airport,-30.25
MRSM,CR,,-84.62,Santa Marta Airport,9.92
SIIU,BR,,-48.71,Santa Marta Airport,-19.64
SNKS,BR,,-44.47,Santa Rita de Cássia Airport,-10.95
SDUC,BR,,-60.19,Santa Rita Airport,4.43
SVQU,VE,,-69.72,Santa Rosa de Guanare Airport,8.75
SLSK,BO,,-63.63,Santa Rosa Del Sara Airport,-17.1
SHOT,CL,,-71.41,Santa Rosa De Tabalí Heliport,-30.68
SNTJ,BR,,-56.09,Santa Teresa Airport,-4.29
SISX,BR,,-56.06,Santa Terezinha Airport,-19.38
SIYR,BR,,-51.96,Santa Terezinha Airport,-28.05
SNDJ,BR,,-44.04,Santana dos Brejos Airport,-12.98
SHSC,CL,,-70.65,Santiago Centro Heliport,-33.44
SLSQ,BO,,-59.6,Santiago De Chiquitos Airport,-18.35
MHGG,HN,,-87.91,Santiago De Puringla Airport,14.37
SHST,CL,,-70.65,Santiago Heliport,-33.44
SJUZ,BR,,-46.79,Santo Aleixo Heliport,-22.92
SNAM,BR,,-44.89,Santo Antônio do Amparo Airport,-20.91
SWRM,BR,,-48.33,Santo Antônio do Descoberto Airport,-15.93
SWLV,BR,,-56.09,Santo Antônio do Lerverger Airport,-15.85
SDVF,BR,,-60.18,Santo Antônio do Pão Airport,4.59
SWAZ,BR,,-69.3,Santo Atanázio Airport,0.4
SESD,EC,,-79.21,Santo Domingo de Los Colorados Airport,-0.25
SIOC,BR,,-51.54,Santo Expedito Airport,-21.14
SIUY,BR,,-55.88,Santos Dumont Airport,-7.01
SIYL,BR,,-45.24,Santuário Nacional de Nossa Senhora da Conceição Apare Heliport,-22.85
FVSE,ZW,,29.22,Sanyati Estate Airport,-17.97
SNSB,BR,,-44.84,São Bento Airport,-2.7
SSJX,BR,,-57.01,São Bento Airport,-19.48
SSEV,BR,,-57.13,São Camilo Airport,-18.09
SSZK,BR,,-57.31,São Carlos Airport,-22.21
SSSS,BR,,-48.56,São Francisco do Sul Airport,-26.22
SINA,BR,,-53.2,São Francisco Airport,-22.79
SJJP,BR,,-56.54,São Francisco Airport,-7.84
SIIJ,BR,,-56.57,São Geraldo Airport,-21.26
SDJV,BR,,-46.84,São João da Boa Vista Airport,-22.02
SNFW,BR,,-42.25,São João do Piauí Airport,-8.39
SJFS,BR,,-47.48,São João e São Marcos Heliport,-23.21
SNNE,BR,,-43.02,São João Nepomuceno Airport,-21.54
SJIV,BR,,-56.21,São João Airport,-29.09
SSJY,BR,,-56.22,São João Airport,-17.71
SWSQ,BR,,-69.38,São Joaquim Airport,1.73
SJGS,BR,,-42.5,São José de Dentro Heliport,-22.28
SNJH,BR,,-40.04,São José do Jacuípe Airport,-11.45
SJTO,BR,,-57.78,São José Airport,-14.14
SJIY,BR,,-56.93,São Leopoldo Airport,-4.98
SSLG,BR,,-55.04,São Luís Gonzaga Airport,-28.38
SDVP,BR,,-60.49,São Luiz Cotingo Airport,4.33
SDSN,BR,,-46.69,São Luiz Heliport,-23.59
SDNO,BR,,-48.58,São Manuel Airport,-22.7
SJMT,BR,,-60.99,São Miguel Cachoeirinha Airport,4.49
SSMY,BR,,-54.23,São Miguel do Iguaçu Airport,-25.4
SIUT,BR,,-39.18,São Paulo do Piauí Airport,-17.01
